Player,height,weight,college,Year,Pos,Age,G,MP,PER,TS%,USG%,WS,BPM,VORP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS
Patrick Beverley,185.0,83.0,University of Arkansas,2015.0,PG,26.0,58.2,1658.0,12.89553264604811,0.5410996563573883,15.095532646048111,4.085567010309279,1.9120274914089346,1.6536082474226805,0.41485910652920965,0.3763608247422681,0.4598591065292097,0.5163745704467354,0.7610000000000001,250.39518900343643,205.5017182130584,77.11340206185567,23.9106529209622,80.09965635738831,569.6116838487973
Victor Claver,206.0,101.0,,2014.0,SF,25.0,26.666666666666668,357.3333333333333,7.7475,0.48975,13.872499999999999,0.0037499999999999977,-3.3337499999999998,-0.18375,0.40266250000000003,0.28775,0.48866249999999994,0.471025,,85.625,29.6125,16.8375,8.2625,29.725,129.875
Chris Copeland,206.0,108.0,University of Colorado,2014.5,PF,29.5,42.75,527.75,12.64327485380117,0.5415029239766083,22.623976608187135,0.8842105263157896,-2.7228070175438597,-0.1590643274853801,0.42184795321637425,0.36804678362573096,0.4951754385964912,0.5195146198830408,0.7543625730994151,80.50292397660819,29.614035087719298,9.456140350877194,8.824561403508772,37.824561403508774,293.2105263157895
Jae Crowder,198.0,106.0,Marquette University,2015.0,SF,24.0,66.42857142857143,1506.2857142857142,13.356989247311828,0.5419032258064517,16.386451612903226,3.9400000000000004,0.9148387096774193,1.2978494623655914,0.4279247311827957,0.32953978494623654,0.5110193548387097,0.506010752688172,0.7674,272.31397849462365,98.2989247311828,71.88387096774194,22.559139784946236,54.318279569892475,624.7096774193549
Jared Cunningham,193.0,88.0,Oregon State University,2014.75,SG,22.75,17.625,136.875,6.926241134751774,0.46328368794326247,18.10141843971631,0.07659574468085106,-5.926241134751773,-0.23900709219858152,0.34741843971631203,0.2950283687943262,0.38792198581560283,0.39862411347517734,0.6629148936170213,22.595744680851062,14.191489361702128,8.73758865248227,1.1914893617021276,13.056737588652481,76.8581560283688
Anthony Davis,206.0,97.0,University of Texas at El Paso,2015.0,PF,21.0,67.0,2306.2,26.406567164179105,0.5745731343283583,27.536119402985076,9.86089552238806,4.00955223880597,3.611044776119403,0.5135820895522388,0.18718507462686565,0.5239074626865672,0.5196268656716418,0.7826537313432836,688.131343283582,119.55223880597015,87.67462686567164,159.94328358208955,120.64179104477611,1520.1791044776119
Nando De,206.0,97.0,,2013.75,SF,25.75,41.5,477.0,12.22289156626506,0.526789156626506,17.974698795180725,0.9915662650602411,-0.6765060240963855,0.17168674698795183,0.4246807228915663,0.35685542168674694,0.4593012048192771,0.4857951807228915,0.8503012048192772,91.1144578313253,87.44578313253012,27.246987951807228,5.150602409638554,50.102409638554214,195.59036144578315
Andre Drummond,211.0,126.0,University of Connecticut,2015.0,C,21.0,77.0,2287.8,21.536363636363635,0.537412987012987,20.662857142857142,7.390649350649352,0.7311688311688314,1.5467532467532468,0.5564207792207793,0.20815324675324673,0.5578415584415585,0.5571532467532468,0.38451168831168825,1018.5272727272727,56.57402597402597,97.11688311688312,117.24155844155844,122.17402597402598,1054.1662337662337
Kim English,198.0,90.0,University of Missouri,2013.0,SG,24.0,41.0,407.0,7.9,0.477,16.1,0.2,-4.2,-0.2,0.375,0.28,0.452,0.438,0.724,37.0,26.0,16.0,3.0,19.0,119.0
Festus Ezeli,211.0,115.0,Vanderbilt University,2014.6666666666667,C,24.666666666666668,56.666666666666664,798.0,13.439999999999998,0.5224705882352941,14.623529411764704,1.8788235294117646,-1.1564705882352941,0.2,0.4972588235294118,,0.4972588235294118,0.4972588235294118,0.5569764705882353,255.09411764705882,21.188235294117646,17.31764705882353,58.84705882352941,47.84705882352941,228.61176470588236
Evan Fournier,201.0,92.0,,2015.0,SG,22.0,63.8,1678.4,12.931034482758621,0.561050156739812,20.692476489028213,2.8429467084639497,-1.1884012539184954,0.4523510971786833,0.4465454545454546,0.38173667711598747,0.4896175548589342,0.523742946708464,0.7827147335423197,180.38557993730407,149.55172413793105,55.47962382445141,3.498432601880878,105.53918495297806,852.1347962382445
Joel Freeland,208.0,113.0,,2014.0,C,26.0,50.333333333333336,607.0,10.910596026490067,0.48435099337748344,14.136423841059605,1.0582781456953643,-2.9072847682119205,-0.09999999999999999,0.45713907284768207,,0.45920529801324506,0.45713907284768207,0.7299139072847681,172.53642384105962,21.874172185430464,10.695364238410596,18.602649006622517,24.748344370860927,158.90066225165563
Diante Garrett,190.0,83.0,Southern Illinois University,2013.5,PG,24.5,45.0,598.5,7.50111111111111,0.44126666666666664,16.28222222222222,-0.6733333333333333,-5.411111111111111,-0.6733333333333333,0.36960000000000004,0.33805555555555555,0.3843666666666667,0.4295777777777778,0.7627,79.68888888888888,101.21111111111111,34.455555555555556,3.9444444444444446,62.544444444444444,204.0888888888889
Draymond Green,201.0,104.0,Michigan State University,2015.0,PF,24.0,79.4,2125.4,14.395969773299747,0.5104055415617128,16.20251889168766,6.574811083123425,3.1735516372795973,3.2730478589420655,0.4172846347607053,0.3155566750629723,0.474176322418136,0.47408312342569275,0.7096120906801008,536.5340050377833,323.8942065491184,107.66246851385391,82.8942065491184,143.4785894206549,713.3022670025189
Ben Hansbrough,190.0,92.0,University of Notre Dame,2013.0,PG,25.0,28.0,200.0,7.2,0.501,17.1,0.2,-4.4,-0.1,0.333,0.261,0.409,0.4,0.778,18.0,21.0,7.0,2.0,18.0,57.0
Maurice Harkless,206.0,97.0,St. John's University,2015.0,SF,21.0,71.2,1655.6,12.151123595505618,0.5279691011235955,15.135955056179775,2.723314606741573,-0.47331460674157305,0.7741573033707866,0.4657696629213483,0.3042359550561798,0.5373370786516853,0.5117865168539326,0.5936460674157303,279.34550561797755,65.74157303370787,73.75,48.418539325842694,69.43820224719101,562.7387640449438
John Henson,211.0,103.0,University of North Carolina,2015.0,C,24.0,63.0,1198.8,17.629206349206353,0.5492285714285714,19.393650793650792,2.7923809523809524,0.3320634920634921,0.7784126984126984,0.5332253968253968,,0.5347936507936507,0.5332253968253968,0.5760253968253968,330.51428571428573,64.12698412698413,27.463492063492062,96.97777777777777,74.57777777777778,493.0952380952381
Justin Holiday,198.0,83.0,University of Washington,2015.5,SG,25.5,42.666666666666664,664.0,10.791796875,0.503125,17.10390625,1.2953125,-1.9699218749999998,0.13671875,0.39648046875000004,0.33570703125,0.46037500000000003,0.47619140625,0.7679414062499998,117.40625,61.71875,40.09375,18.828125,40.27734375,335.93359375
Bernard James,208.0,108.0,Florida State University,2014.0,C,28.0,30.666666666666668,253.66666666666666,12.904347826086955,0.5376521739130434,12.919565217391304,0.7195652173913042,-1.5282608695652173,0.03478260869565218,0.4905869565217391,,0.5027608695652175,0.4905869565217391,0.6340217391304348,85.97826086956522,4.673913043478261,7.326086956521739,24.217391304347824,13.304347826086957,82.28260869565217
John Jenkins,193.0,97.0,Vanderbilt University,2015.2857142857142,SG,23.285714285714285,26.857142857142858,332.85714285714283,11.425,0.5488989361702128,18.173936170212766,0.7409574468085107,-4.159042553191489,-0.2026595744680851,0.44520744680851065,0.33913829787234046,0.5109627659574468,0.5157074468085108,0.8548882978723404,56.611702127659576,32.66489361702128,7.98936170212766,3.6595744680851063,24.03723404255319,202.6755319148936
Orlando Johnson,196.0,99.0,"University of California, Santa Barbara",2014.7142857142858,SG,24.714285714285715,22.142857142857142,229.28571428571428,6.996774193548388,0.4352064516129033,16.40451612903226,0.5516129032258064,-4.98516129032258,-0.17483870967741932,0.33985161290322574,0.2548838709677419,0.40192258064516123,0.39814838709677425,0.7216387096774193,65.83225806451613,25.529032258064515,7.025806451612903,4.006451612903226,17.664516129032258,120.24516129032259
Darius Johnson-Odom,201.0,95.0,Syracuse University,2013.5,SG,23.5,3.5,10.5,-13.685714285714285,0.0,28.928571428571427,-0.14285714285714285,-20.985714285714288,-0.042857142857142864,0.0,0.0,0.0,0.0,,3.142857142857143,1.0,0.42857142857142855,0.0,0.8571428571428571,0.0
DeQuan Jones,203.0,100.0,University of Miami,2013.0,SF,22.0,63.0,803.0,8.4,0.485,15.3,0.1,-6.1,-0.8,0.436,0.257,0.47,0.456,0.667,105.0,16.0,19.0,22.0,30.0,233.0
Kevin Jones,203.0,113.0,West Virginia University,2013.0,PF,23.0,32.0,334.0,11.1,0.418,16.2,0.2,-5.2,-0.3,0.402,,0.402,0.402,0.6,78.0,10.0,9.0,5.0,8.0,95.0
Perry Jones,211.0,106.0,Baylor University,2014.0,SF,22.0,47.666666666666664,558.3333333333334,8.526573426573426,0.4833916083916084,15.35874125874126,0.7104895104895105,-4.993006993006993,-0.3265734265734266,0.4230839160839161,0.22658041958041955,0.47020979020979026,0.46052447552447556,0.6615874125874126,88.75524475524476,19.342657342657343,12.51048951048951,12.237762237762238,20.307692307692307,172.36363636363637
Terrence Jones,206.0,114.0,University of Kentucky,2015.5714285714287,PF,23.571428571428573,40.857142857142854,975.2857142857143,16.627622377622377,0.5334755244755245,19.658391608391607,3.439160839160839,-0.42727272727272714,0.6888111888111889,0.4874195804195804,,0.5253181818181819,0.5108846153846154,,318.73776223776224,56.73076923076923,35.49650349650349,60.85314685314685,50.18881118881119,586.4685314685315
Kris Joseph,201.0,95.0,Syracuse University,2013.0,SF,24.0,6.666666666666667,36.0,0.07999999999999989,0.25270000000000004,18.69,-0.08,-11.709999999999999,-0.08,0.12610000000000002,0.0,0.15760000000000002,0.12610000000000002,0.6375,5.4,0.8,2.1,0.0,1.6,7.0
Michael Kidd-Gilchrist,201.0,105.0,University of Kentucky,2015.0,SF,21.0,56.6,1533.6,13.933215547703181,0.5194134275618375,16.463604240282685,3.6713780918727914,-0.9363957597173147,0.5293286219081272,0.47013780918727915,,0.4755194346289753,0.4720318021201414,0.7186537102473499,440.0636042402827,91.45583038869258,53.3922261484099,57.3356890459364,69.45229681978799,623.2650176678445
Viacheslav Kravtsov,213.0,117.0,,2013.5,C,25.5,22.5,141.5,12.666666666666666,0.5833333333333334,16.744444444444444,0.2222222222222222,-3.7,0.011111111111111112,0.6352222222222222,,0.6352222222222222,0.6352222222222222,0.38722222222222225,32.55555555555556,5.444444444444445,2.7777777777777777,5.444444444444445,10.444444444444445,51.666666666666664
Doron Lamb,193.0,95.0,University of Kentucky,2013.25,SG,21.25,36.75,462.25,5.769387755102041,0.4756054421768708,14.833333333333334,0.006122448979591827,-6.458503401360543,-0.5272108843537415,0.37882312925170064,0.3819047619047619,0.3723945578231293,0.4483197278911564,0.6651768707482993,39.7687074829932,30.82312925170068,10.197278911564625,0.36054421768707484,22.183673469387756,142.71428571428572
Jeremy Lamb,196.0,83.0,University of Connecticut,2015.0,SG,22.0,55.2,937.6,14.878623188405797,0.5291050724637681,21.710507246376814,2.4739130434782606,-1.704710144927536,0.20326086956521738,0.43352536231884053,0.3208623188405797,0.4972101449275363,0.4949021739130434,0.8257644927536232,192.69927536231884,75.67028985507247,35.677536231884055,20.8768115942029,43.278985507246375,518.2391304347826
Meyers Leonard,216.0,111.0,University of Illinois at Urbana-Champaign,2015.0,C,22.0,59.8,992.6,11.280267558528429,0.5589565217391305,15.399665551839465,1.9444816053511709,-2.152173913043478,-0.025752508361204022,0.4668461538461539,0.3390501672240802,0.5141571906354515,0.5303411371237459,0.8329832775919732,242.1505016722408,52.25083612040134,10.163879598662207,22.615384615384617,44.85953177257525,363.75585284280936
Damian Lillard,190.0,88.0,Weber State University,2015.0,PG,24.0,79.2,2879.8,20.302777777777777,0.5636818181818182,27.6520202020202,9.077020202020202,3.1924242424242424,3.729040404040404,0.4299469696969697,0.3699116161616162,0.47143181818181823,0.5055681818181817,0.8724823232323233,318.020202020202,489.6843434343434,73.8510101010101,21.92929292929293,219.39646464646464,1769.7954545454545
Scott Machado,185.0,92.0,Iona College,2013.0,PG,22.0,6.0,21.0,6.0,0.581,31.0,-0.1,-15.1,-0.1,0.5,0.0,0.6,0.5,1.0,1.0,6.0,2.0,0.0,8.0,8.0
Kendall Marshall,193.0,90.0,University of North Carolina,2014.5,PG,22.5,40.0,770.75,10.01875,0.4857625,15.655000000000001,0.29000000000000004,-6.07625,-0.7737499999999999,0.3962,0.3589,0.42800000000000005,0.47585,0.634825,75.0625,232.625,29.475,2.925,81.9125,229.4875
Fab Melo,213.0,115.0,Syracuse University,2013.0,C,22.0,6.0,36.0,4.9,0.451,11.5,0.0,-5.8,0.0,0.5,,0.5,0.5,0.25,3.0,0.0,2.0,2.0,1.0,7.0
Khris Middleton,203.0,106.0,Texas A&M University,2015.0,SF,23.0,59.2,1810.8,14.619594594594593,0.5539628378378378,20.39560810810811,4.403040540540541,-0.14054054054054055,1.1533783783783782,0.4492533783783784,0.3997939189189189,0.47256418918918913,0.5136824324324325,0.8679831081081081,275.7027027027027,195.98648648648648,95.90202702702703,14.597972972972974,119.64527027027027,995.3378378378378
Darius Miller,203.0,106.0,University of Kentucky,2014.0,SF,23.0,34.0,486.6666666666667,6.93235294117647,0.5193431372549021,10.651960784313726,0.6029411764705882,-2.62156862745098,-0.049019607843137254,0.40861764705882353,0.3437352941176471,0.4616274509803922,0.4937058823529412,,62.754901960784316,41.5,19.30392156862745,10.088235294117647,21.480392156862745,148.49019607843138
Quincy Miller,206.0,95.0,Baylor University,2014.4,PF,21.4,15.8,210.6,8.145569620253164,0.4192784810126582,18.22151898734177,-0.01772151898734177,-4.131645569620253,-0.2810126582278481,0.33059493670886075,0.2511898734177216,0.36782278481012665,0.3790253164556962,,100.78481012658227,18.873417721518987,15.962025316455696,22.025316455696203,32.64556962025316,175.53164556962025
Donatas Motiejunas,213.0,100.0,,2015.0,PF,24.0,49.6,910.6,11.909274193548388,0.5181572580645161,19.444758064516133,1.8919354838709677,-2.4572580645161293,0.1100806451612903,0.45788306451612903,0.293133064516129,0.5267419354838709,0.4980685483870968,0.6002903225806451,223.38709677419354,61.99596774193548,27.278225806451612,19.012096774193548,64.84274193548387,429.26209677419354
Arnett Moultrie,211.0,112.0,Mississippi State University,2013.5,PF,22.5,29.5,364.5,14.666101694915254,0.5651016949152543,13.408474576271185,1.354237288135593,-2.777966101694915,-0.04067796610169492,0.5492542372881356,,0.5492542372881356,0.5492542372881356,0.6749322033898305,122.62711864406779,8.372881355932204,15.169491525423728,8.779661016949152,16.559322033898304,145.9322033898305
Kevin Murphy,196.0,83.0,Tennessee Technological University,2013.0,SG,22.0,17.0,52.0,-4.5,0.268,27.1,-0.3,-17.6,-0.2,0.25,0.2,0.261,0.268,,4.0,2.0,1.0,0.0,3.0,15.0
Andrew Nicholson,206.0,113.0,St. Bonaventure University,2015.5714285714287,PF,25.571428571428573,46.142857142857146,631.7142857142857,11.072136222910217,0.5029009287925698,19.80030959752322,0.8021671826625386,-5.504643962848298,-0.7170278637770897,0.4502507739938079,,0.4878792569659443,0.4789504643962849,0.7469597523219815,175.86996904024767,25.03405572755418,15.275541795665635,19.36842105263158,43.56346749226006,348.015479876161
Kyle O'Quinn,208.0,113.0,Norfolk State University,2015.0,C,24.0,64.2,928.6,17.29252336448598,0.536595015576324,18.870093457943927,2.32398753894081,0.9190031152647975,0.7906542056074767,0.5015607476635514,0.11933333333333332,0.5187227414330219,0.5078473520249221,0.7338255451713396,305.6355140186916,78.74766355140187,28.17133956386293,65.24610591900311,63.13084112149533,364.7601246105919
Tim Ohlbrecht,211.0,115.0,,2013.0,C,24.0,3.0,12.0,-6.1,0.436,27.1,-0.1,-15.8,0.0,0.333,,0.333,0.333,1.0,1.0,1.0,1.0,0.0,4.0,3.0
Miles Plumlee,211.0,112.0,Duke University,2015.4444444444443,C,26.444444444444443,43.44444444444444,693.8888888888889,12.977493606138108,0.5326598465473146,14.143734015345268,2.0322250639386192,-1.8232736572890025,0.16035805626598465,0.5181662404092071,,0.5181662404092071,0.5181662404092071,0.5582046035805626,281.55242966751916,25.77237851662404,29.491048593350385,49.14066496163683,50.60613810741688,292.40664961636827
Pablo Prigioni,190.0,83.0,,2014.6666666666667,PG,36.666666666666664,56.166666666666664,960.5,12.198516320474777,0.5682848664688427,11.065578635014836,2.3578635014836795,0.13471810089020772,0.5813056379821959,0.418673590504451,0.369673590504451,0.5241246290801187,0.5458011869436202,0.8759376854599406,114.96439169139465,174.07418397626114,62.63501483679525,1.3560830860534125,59.62611275964392,223.7091988130564
Austin Rivers,193.0,90.0,Duke University,2015.0,SG,22.0,60.42857142857143,1343.0,10.209219858156029,0.4917352245862884,18.960756501182033,1.0825059101654846,-3.1070921985815607,-0.38888888888888884,0.41330260047281325,0.33101182033096926,0.4492529550827423,0.4617848699763593,0.650645390070922,126.59574468085107,137.4208037825059,40.111111111111114,9.713947990543735,70.56501182033097,533.4751773049645
Brian Roberts,185.0,78.0,University of Dayton,2015.2857142857142,PG,29.285714285714285,52.142857142857146,811.0,13.030958904109589,0.5222547945205479,19.77068493150685,1.5043835616438357,-3.34958904109589,-0.25616438356164384,0.41651780821917805,0.3604465753424658,0.4428821917808219,0.47440273972602737,0.8971397260273971,82.24109589041096,142.34520547945206,26.054794520547944,3.736986301369863,53.00821917808219,406.7972602739726
Thomas Robinson,208.0,107.0,University of Kansas,2014.5555555555557,PF,22.555555555555557,48.55555555555556,673.1111111111111,13.687185354691078,0.48184210526315796,19.680549199084666,0.6899313501144165,-3.3576659038901604,-0.2940503432494279,0.4676567505720824,,0.4694530892448513,0.4676567505720824,0.5090869565217391,269.31807780320366,34.274599542334094,28.988558352402745,20.60411899313501,59.09153318077803,272.75514874141874
Terrence Ross,201.0,93.0,University of Washington,2015.5714285714287,SF,23.571428571428573,66.42857142857143,1592.4285714285713,12.274193548387096,0.5361569892473118,18.892903225806453,2.8161290322580643,-0.8404301075268817,0.5253763440860216,0.4243032258064515,0.3691634408602151,0.4821204301075268,0.5198387096774194,0.7991118279569891,189.7741935483871,68.24516129032259,58.50967741935484,23.763440860215052,59.298924731182794,706.0430107526881
